"income","current.single","trump.single","current.married","trump.married","diff.single","diff.married","pctincome.single","pctincome.married"
279000,72052.31,74035.47,60454.56,54418.47,1983.16,-6036.09,-0.0095829047427396,0.0276193820378957
280000,72382.31,74365.47,60784.56,54748.47,1983.16,-6036.09,-0.00955197989150156,0.0275349674274768
281000,72712.31,74695.47,61114.56,55078.47,1983.16,-6036.09,-0.00952125399249472,0.0274510672466535
282000,73042.31,75025.47,61444.56,55408.47,1983.16,-6036.09,-0.00949072513196333,0.0273676768072463
283000,73372.31,75355.47,61774.56,55738.47,1983.16,-6036.09,-0.00946039142061816,0.0272847914778698
284000,73702.31,75685.47,62104.56,56068.47,1983.16,-6036.09,-0.00943025099324678,0.0272024066830756
285000,74032.31,76015.47,62434.56,56398.47,1983.16,-6036.09,-0.00940030200833124,0.0271205179025099
286000,74362.31,76345.47,62764.56,56728.47,1983.16,-6036.09,-0.00937054264767303,0.0270391206700872
287000,74692.31,76675.47,63094.56,57058.47,1983.16,-6036.09,-0.00934097111602506,0.0269582105731777
288000,75022.31,77005.47,63424.56,57388.47,1983.16,-6036.09,-0.00931158564073074,0.0268777832518106
289000,75352.31,77335.47,63754.56,57718.47,1983.16,-6036.09,-0.00928238447136968,0.0267978343978906
290000,75682.31,77665.47,64084.56,58048.47,1983.16,-6036.09,-0.00925336587941016,0.0267183597544285
291000,76012.31,77995.47,64414.56,58378.47,1983.16,-6036.09,-0.00922452815786803,0.0266393551147859
292000,76342.31,78325.47,64744.56,58708.47,1983.16,-6036.09,-0.00919586962097203,0.0265608163219327
293000,76672.31,78655.47,65074.56,59038.47,1983.16,-6036.09,-0.00916738860383524,0.0264827392677184
294000,77002.31,78985.47,65404.56,59368.47,1983.16,-6036.09,-0.00913908346213272,0.0264051198921553
295000,77332.31,79315.47,65734.56,59698.47,1983.16,-6036.09,-0.00911095257178502,0.026327954182715
296000,77662.31,79645.47,66064.56,60028.47,1983.16,-6036.09,-0.00908299432864754,0.0262512381736369
297000,77992.31,79975.47,66394.56,60358.47,1983.16,-6036.09,-0.00905520714820563,0.0261749679452488
298000,78322.31,80305.47,66724.56,60688.47,1983.16,-6036.09,-0.00902758946527526,0.0260991396232994
299000,78652.31,80635.47,67054.56,61018.47,1983.16,-6036.09,-0.00900013973370905,0.0260237493783021
300000,78982.31,80965.47,67384.56,61348.47,1983.16,-6036.09,-0.00897285642610781,0.0259487934248904
301000,79312.31,81295.47,67714.56,61678.47,1983.16,-6036.09,-0.0089457380335372,0.0258742680211847
302000,79642.31,81625.47,68044.56,62008.47,1983.16,-6036.09,-0.00891878306524952,0.0258001694681688
303000,79972.31,81955.47,68374.56,62338.47,1983.16,-6036.09,-0.0088919900484106,0.0257264941090787
304000,80302.31,82285.47,68704.56,62668.47,1983.16,-6036.09,-0.00886535752783144,0.0256532383288006
305000,80632.31,82615.47,69034.56,62998.47,1983.16,-6036.09,-0.00883888406570484,0.0255803985532797
306000,80962.31,82945.47,69364.56,63328.47,1983.16,-6036.09,-0.00881256824134661,0.0255079712489389
307000,81292.31,83275.47,69694.56,63658.47,1983.16,-6036.09,-0.00878640865094142,0.0254359529221075
308000,81622.31,83605.47,70024.56,63988.47,1983.16,-6036.09,-0.00876040390729318,0.0253643401184593
309000,81952.31,83935.47,70354.56,64318.47,1983.16,-6036.09,-0.00873455263957983,0.0252931294224604
310000,82282.31,84265.47,70684.56,64648.47,1983.16,-6036.09,-0.00870885349311247,0.025222317456826
311000,82612.31,84595.47,71014.56,64978.47,1983.16,-6036.09,-0.0086833051290987,0.0251519008819868
312000,82942.31,84925.47,71344.56,65308.47,1983.16,-6036.09,-0.00865790622441012,0.0250818763955637
313000,83272.31,85255.47,71674.56,65638.47,1983.16,-6036.09,-0.00863265547135395,0.0250122407318515
314000,83602.31,85585.47,72004.56,65968.47,1983.16,-6036.09,-0.00860755157744856,0.0249429906613116
315000,83932.31,85915.47,72334.56,66298.47,1983.16,-6036.09,-0.00858259326520295,0.0248741229900722
316000,84262.31,86245.47,72664.56,66628.47,1983.16,-6036.09,-0.00855777927190007,0.0248056345594378
317000,84592.31,86575.47,72994.56,66958.47,1983.16,-6036.09,-0.00853310834938381,0.0247375222454057
318000,84922.31,86905.47,73324.56,67288.47,1983.16,-6036.09,-0.00850857926384976,0.0246697829581915
319000,85252.31,87235.47,73654.56,67618.47,1983.16,-6036.09,-0.00848419079563954,0.0246024136417616
320000,85582.31,87565.47,73984.56,67948.47,1983.16,-6036.09,-0.00845994173903857,0.0245354112733737
321000,85912.31,87895.47,74314.56,68278.47,1983.16,-6036.09,-0.00843583090207745,0.0244687728631248
322000,86242.31,88225.47,74644.56,68608.47,1983.16,-6036.09,-0.00841185710633661,0.0244024954535061
323000,86572.31,88555.47,74974.56,68938.47,1983.16,-6036.09,-0.00838801918675432,0.0243365761189658
324000,86902.31,88885.47,75304.56,69268.47,1983.15999999999,-6036.09,-0.00836431599143791,0.0242710119654787
325000,87232.31,89215.47,75634.56,69598.47,1983.15999999999,-6036.09,-0.00834074638147845,0.0242058001301223
326000,87562.31,89545.47,75964.56,69928.47,1983.15999999999,-6036.09,-0.00831730923076796,0.0241409377806602
327000,87892.31,89875.47,76294.56,70258.47,1983.15999999999,-6036.09,-0.00829400342582034,0.0240764221151324
328000,88222.31,90205.47,76624.56,70588.47,1983.15999999999,-6036.09,-0.00827082786559495,0.0240122503614514
329000,88552.31,90535.47,76954.56,70918.47,1983.15999999999,-6036.09,-0.0082477814613232,0.0239484197770053
330000,88882.31,90865.47,77284.56,71248.47,1983.15999999999,-6036.09,-0.00822486313633806,0.0238849276482671
331000,89212.31,91195.47,77614.56,71578.47,1983.15999999999,-6036.09,-0.00820207182590639,0.0238217712904104
332000,89542.31,91525.47,77944.56,71908.47,1983.15999999999,-6036.09,-0.00817940647706406,0.0237589480469302
333000,89872.31,91855.47,78274.56,72238.47,1983.15999999999,-6036.09,-0.00815686604845375,0.0236964552892714
334000,90202.31,92185.47,78604.56,72568.47,1983.15999999999,-6036.09,-0.00813444951016554,0.0236342904164616
335000,90532.31,92515.47,78934.56,72898.47,1983.15999999999,-6036.09,-0.00811215584357994,0.0235724508547502
336000,90862.31,92845.47,79264.56,73228.47,1983.15999999999,-6036.09,-0.00808998404121369,0.0235109340572536
337000,91192.31,93175.47,79594.56,73558.47,1983.15999999999,-6036.09,-0.00806793310656794,0.0234497375036052
338000,91522.31,93505.47,79924.56,73888.47,1983.15999999999,-6036.09,-0.00804600205397896,0.0233888586996112
339000,91852.31,93835.47,80254.56,74218.47,1983.15999999999,-6036.09,-0.00802418990847128,0.0233282951769121
340000,92182.31,94165.47,80584.56,74548.47,1983.15999999999,-6036.09,-0.00800249570561322,0.0232680444926485
341000,92512.31,94495.47,80914.56,74878.47,1983.15999999999,-6036.09,-0.00798091849137472,0.0232081042291333
342000,92842.31,94825.47,81244.56,75208.47,1983.15999999999,-6036.09,-0.00795945732198749,0.0231484719935277
343000,93172.31,95155.47,81574.56,75538.47,1983.15999999999,-6036.09,-0.00793811126380742,0.0230891454175232
344000,93502.31,95485.47,81904.56,75868.47,1983.15999999999,-6036.09,-0.00791687939317919,0.023030122157028
345000,93832.31,95815.47,82234.56,76198.47,1983.15999999999,-6036.09,-0.00789576079630301,0.0229713998918579
346000,94162.31,96145.47,82564.56,76528.47,1983.15999999999,-6036.09,-0.00787475456910357,0.0229129763254329
347000,94492.31,96475.47,82894.56,76858.47,1983.15999999999,-6036.09,-0.00785385981710097,0.0228548491844772
348000,94822.31,96805.47,83224.56,77188.47,1983.15999999999,-6036.09,-0.0078330756552838,0.0227970162187248
349000,95152.31,97135.47,83554.56,77518.47,1983.15999999999,-6036.09,-0.00781240120798416,0.0227394752006288
350000,95482.31,97465.47,83884.56,77848.47,1983.15999999999,-6036.09,-0.0077918356087547,0.0226822239250755
351000,95812.31,97795.47,84214.56,78178.47,1983.15999999999,-6036.09,-0.00777137800024754,0.0226252602091029
352000,96142.31,98125.47,84544.56,78508.47,1983.15999999999,-6036.09,-0.00775102753409518,0.0225685818916228
353000,96472.31,98455.47,84874.56,78838.47,1983.15999999999,-6036.09,-0.00773078337079318,0.0225121868331479
354000,96802.31,98785.47,85204.56,79168.47,1983.15999999999,-6036.09,-0.00771064467958475,0.0224560729155227
355000,97132.31,99115.47,85534.56,79498.47,1983.15999999999,-6036.09,-0.00769061063834709,0.0224002380416576
356000,97462.31,99445.47,85864.56,79828.47,1983.15999999999,-6036.09,-0.0076706804334795,0.0223446801352684
357000,97792.31,99775.47,86194.56,80158.47,1983.15999999999,-6036.09,-0.00765085325979329,0.0222893971406187
358000,98122.31,100105.47,86524.56,80488.47,1983.15999999999,-6036.09,-0.0076311283204033,0.0222343870222662
359000,98452.31,100435.47,86854.56,80818.47,1983.15999999999,-6036.09,-0.00761150482662114,0.0221796477648128
360000,98782.31,100765.47,87184.56,81148.47,1983.15999999999,-6036.09,-0.0075919819978501,0.022125177372659
361000,99112.31,101095.47,87514.56,81478.47,1983.15999999999,-6036.09,-0.00757255906148162,0.0220709738697607
362000,99442.31,101425.47,87844.56,81808.47,1983.15999999999,-6036.09,-0.00755323525279335,0.0220170352993907
363000,99772.31,101755.47,88174.56,82138.47,1983.15999999999,-6036.09,-0.00753400981484884,0.0219633597239033
364000,100102.31,102085.47,88504.56,82468.47,1983.15999999999,-6036.09,-0.00751488199839866,0.0219099452245017
365000,100432.31,102415.47,88834.56,82798.47,1983.15999999999,-6036.09,-0.00749585106178305,0.02185678990101
366000,100762.31,102745.47,89164.56,83128.47,1983.15999999999,-6036.09,-0.00747691627083613,0.0218038918716476
367000,101092.31,103075.47,89494.56,83458.47,1983.15999999999,-6036.09,-0.00745807689879141,0.021751249272807
368000,101422.31,103405.47,89824.56,83788.47,1983.15999999999,-6036.09,-0.00743933222618888,0.0216988602588352
369000,101752.31,103735.47,90154.56,84118.47,1983.15999999999,-6036.09,-0.00742068154078334,0.0216467230018178
370000,102082.31,104065.47,90484.56,84448.47,1983.15999999999,-6036.09,-0.00740212413745426,0.0215948356913664
371000,102412.31,104395.47,90814.56,84778.47,1983.15999999999,-6036.09,-0.00738365931811688,0.0215431965344095
372000,102742.31,104725.47,91144.56,85108.47,1983.15999999999,-6036.09,-0.00736528639163468,0.0214918037549851
373000,103072.31,105055.47,91474.56,85438.47,1983.15999999999,-6036.09,-0.00734700467373314,0.021440655594038
374000,103402.31,105385.47,91804.56,85768.47,1983.15999999999,-6036.09,-0.0073288134869148,0.0213897503092183
375000,103732.31,105715.47,92134.56,86098.47,1983.15999999999,-6036.09,-0.00731071216037556,0.0213390861746843
376000,104062.31,106045.47,92464.56,86428.47,1983.15999999999,-6036.09000000001,-0.00729270002992225,0.021288661480907
377000,104392.31,106375.47,92794.56,86758.47,1983.15999999999,-6036.09000000001,-0.00727477643789135,0.0212384745344776
378000,104722.31,106705.47,93124.56,87088.47,1983.15999999999,-6036.09000000001,-0.00725694073306895,0.0211885236579187
379000,105052.31,107035.47,93454.56,87418.47,1983.15999999999,-6036.09000000001,-0.00723919227061192,0.0211388071894967
380000,105382.31,107365.47,93784.56,87748.47,1983.15999999999,-6036.09000000001,-0.00722153041197014,0.0210893234830378
381000,105712.31,107695.47,94114.56,88078.47,1983.15999999999,-6036.09000000001,-0.00720395452480999,0.0210400709077464
382000,106042.31,108025.47,94444.56,88408.47,1983.15999999999,-6036.09000000001,-0.00718646398293879,0.0209910478480254
383000,106372.31,108355.47,94774.56,88738.47,1983.15999999999,-6036.09000000001,-0.00716905816623054,0.0209422527033006
384000,106702.31,108685.47,95104.56,89068.47,1983.15999999999,-6036.09000000001,-0.00715173646055252,0.0208936838878454
385000,107032.31,109015.47,95434.56,89398.47,1983.15999999999,-6036.09000000001,-0.00713449825769315,0.0208453398306097
386000,107362.31,109345.47,95764.56,89728.47,1983.15999999999,-6036.09000000001,-0.00711734295529075,0.0207972189750501
387000,107692.31,109675.47,96094.56,90058.47,1983.15999999999,-6036.09000000001,-0.00710026995676341,0.0207493197789633
388000,108022.31,110005.47,96424.56,90388.47,1983.15999999999,-6036.09000000001,-0.0070832786712398,0.0207016407143208
389000,108352.31,110335.47,96754.56,90718.47,1983.15999999999,-6036.09000000001,-0.00706636851349102,0.020654180267107
390000,108682.31,110665.47,97084.56,91048.47,1983.15999999999,-6036.09000000001,-0.00704953890386342,0.0206069369371584
391000,109012.31,110995.47,97414.56,91378.47,1983.15999999999,-6036.09000000001,-0.00703278926821234,0.0205599092380058
392000,109342.31,111325.47,97744.56,91708.47,1983.15999999999,-6036.09000000001,-0.00701611903783686,0.0205130956967185
393000,109672.31,111655.47,98074.56,92038.47,1983.15999999999,-6036.09000000001,-0.00699952764941538,0.0204664948537502
394000,110002.31,111985.47,98404.56,92368.47,1983.15999999999,-6036.09000000001,-0.00698301454494221,0.0204201052627876
395000,110332.31,112315.47,98734.56,92698.47,1983.15999999999,-6036.09000000001,-0.006966579171665,0.0203739254906006
396000,110662.31,112645.47,99064.56,93028.47,1983.15999999999,-6036.09000000001,-0.00695022098202305,0.0203279541168949
397000,110992.31,112975.47,99394.56,93358.47,1983.15999999999,-6036.09000000001,-0.00693393943358652,0.0202821897341662
398000,111322.31,113305.47,99724.56,93688.47,1983.15999999999,-6036.09000000001,-0.00691773398899645,0.0202366309475564
399000,111652.31,113635.47,100054.56,94018.47,1983.15999999999,-6036.09000000001,-0.00690160411590568,0.0201912763747124
400000,111982.31,113965.47,100384.56,94348.47,1983.15999999999,-6036.09000000001,-0.0068855492869205,0.0201461246456458
401000,112312.31,114295.47,100714.56,94678.47,1983.16,-6036.09000000001,-0.00686956897954327,0.0201011744025951
402000,112642.31,114625.47,101044.56,95008.47,1983.16,-6036.09000000001,-0.00685366267611551,0.0200564242998897
403000,112972.31,114955.47,101374.56,95338.47,1983.16,-6036.09000000001,-0.00683782986376233,0.0200118730038156
404000,113302.31,115285.47,101704.56,95668.47,1983.16,-6036.09000000001,-0.00682207003433706,0.0199675191924827
405000,113632.31,115615.47,102034.56,95998.47,1983.16,-6036.09000000001,-0.00680638268436697,0.0199233615556943
406000,113962.31,115945.47,102364.56,96328.47,1983.16,-6036.09000000001,-0.00679076731499966,0.0198793987948179
407000,114292.31,116275.47,102694.56,96658.47,1983.16,-6036.09000000001,-0.00677522343195016,0.0198356296226581
408000,114622.31,116605.47,103024.56,96988.47,1983.16,-6036.09000000001,-0.00675975054544878,0.0197920527633308
409000,114952.31,116935.47,103354.56,97318.47,1983.16,-6036.09000000001,-0.00674434817018968,0.0197486669521391
410000,115282.31,117265.47,103684.56,97648.47,1983.16,-6036.09000000001,-0.00672901582528013,0.0197054709354514
411000,115612.31,117595.47,104014.56,97978.47,1983.16,-6036.09000000001,-0.00671375303419043,0.0196624634705803
412000,115942.31,117925.47,104344.56,98308.47,1983.16,-6036.09000000001,-0.0066985593247046,0.0196196433256633
413000,116272.31,118255.47,104674.56,98638.47,1983.16,-6036.09000000001,-0.00668343422887161,0.0195770092795457
414000,116602.31,118585.47,105004.56,98968.47,1983.16,-6036.09000000001,-0.00666837728295739,0.019534560121664
415000,116932.31,118915.47,105334.56,99298.47,1983.16,-6036.09000000001,-0.00665338802739741,0.0194922946519315
416000,117262.31,119245.47,105664.56,99628.47,1983.16,-6036.09000000001,-0.00663846600674995,0.0194502116806254
417000,117592.31,119575.47,105994.56,99958.47,1983.16,-6036.09000000001,-0.00662361076964992,0.0194083100282748
418000,117922.31,119905.47,106324.56,100288.47,1983.16,-6036.09000000001,-0.0066088218687634,0.0193665885255508
419000,118252.31,120235.47,106654.56,100618.47,1983.16,-6036.09000000001,-0.00659409886074272,0.0193250460131578
420000,118582.31,120565.47,106984.56,100948.47,1983.16,-6036.09000000001,-0.00657944130618214,0.0192836813417255
421000,118912.31,120895.47,107314.56,101278.47,1983.16,-6036.09000000001,-0.00656484876957417,0.0192424933717039
422000,119242.31,121225.47,107644.56,101608.47,1983.16,-6036.09000000001,-0.0065503208192664,0.0192014809732576
423000,119572.31,121555.47,107974.56,101938.47,1983.16,-6036.09000000001,-0.00653585702741897,0.0191606430261633
424000,119902.31,121885.47,108304.56,102268.47,1983.16,-6036.09000000001,-0.00652145696996253,0.0191199784197073
425000,120232.31,122215.47,108634.56,102598.47,1983.16,-6036.09000000001,-0.00650712022655684,0.0190794860525853
426000,120562.31,122545.47,108964.56,102928.47,1983.16,-6036.09000000001,-0.00649284638054984,0.0190391648328023
427000,120892.31,122875.47,109294.56,103258.47,1983.16,-6036.09000000001,-0.0064786350189373,0.0189990136775751
428000,121240.96,123205.47,109624.56,103588.47,1964.51000000001,-6036.09000000001,-0.00640408184873707,0.0189590315132348
429000,121602.064,123535.47,109954.56,103918.47,1933.406,-6036.09000000001,-0.00628958679800636,0.0189192172751318
430000,121998.064,123865.14,110284.56,104248.47,1867.076,-6036.09000000001,-0.00606189696158274,0.0188795699075403
431000,122394.064,124194.81,110614.56,104578.47,1800.746,-6036.09000000001,-0.00583509838903423,0.0188400883635661
432000,122790.064,124524.81,110944.56,104908.47,1734.746,-6036.09000000001,-0.00561025309354871,0.0188007716050537
433000,123186.064,124854.81,111274.56,105238.47,1668.746,-6036.09000000001,-0.00538628449560771,0.0187616186024954
434000,123582.064,125184.81,111604.56,105568.47,1602.746,-6036.09000000001,-0.00516318747767204,0.0187226283349417
435000,123978.064,125514.81,111934.56,105898.47,1536.746,-6036.09000000001,-0.00494095696195525,0.0186837997899126
436000,124374.064,125844.81,112264.56,106228.47,1470.746,-6036.09000000001,-0.0047195879100384,0.0186451319633093
437000,124770.064,126174.81,112594.56,106558.47,1404.746,-6036.09000000001,-0.00449907532248925,0.0186066238593287
438000,125166.064,126504.81,112936.21,106888.47,1338.746,-6047.74000000001,-0.00427941423848594,0.0186047790804384
439000,125562.064,126834.81,113286.21,107218.47,1272.746,-6067.74000000001,-0.00406059973544491,0.0186290546679034
440000,125958.064,127164.81,113636.21,107548.47,1206.746,-6087.74000000001,-0.00384262692865325,0.0186532335587842
441000,126354.064,127494.81,113986.21,107878.47,1140.746,-6107.74000000001,-0.00362549097090515,0.0186773163296875
442000,126750.064,127824.81,114336.21,108208.47,1074.746,-6127.74000000001,-0.00340918705214265,0.0187013035526446
443000,127146.064,128154.81,114686.21,108538.47,1008.746,-6147.74000000001,-0.00319371039910042,0.0187251957951568
444000,127542.064,128484.81,115036.21,108868.47,942.745999999999,-6167.74000000001,-0.00297905627495466,0.0187489936202401
445000,127938.064,128814.81,115386.21,109198.47,876.745999999999,-6187.74000000001,-0.00276521997897597,0.0187726975864693
446000,128334.064,129144.81,115736.21,109528.47,810.745999999999,-6207.74000000001,-0.00255219684618624,0.018796308248022
447000,128730.064,129474.81,116086.21,109858.14,744.745999999999,-6228.07000000001,-0.0023399822470194,0.0188208233933074
448000,129126.064,129804.81,116436.21,110188.14,678.745999999999,-6248.07000000001,-0.00212857158698602,0.0188442471356719
449000,129522.064,130134.81,116786.21,110518.14,612.745999999999,-6268.07000000001,-0.00191796030634178,0.0188675792175876
450000,129918.064,130464.81,117136.21,110848.14,546.745999999999,-6288.07000000001,-0.00170814387975959,0.0188908201760246
451000,130314.064,130794.81,117486.21,111178.14,480.745999999999,-6308.07000000001,-0.0014991178160055,0.0189139705437667
452000,130710.064,131124.81,117836.21,111508.14,414.745999999999,-6328.07000000001,-0.00129087765761826,0.0189370308494526
453000,131106.064,131454.81,118186.21,111838.14,348.745999999985,-6348.07000000001,-0.00108341898059237,0.0189600016176156
